,Unnamed: 0.1,Unnamed: 0,Frame,id,xmin,xmax,ymin,ymax,Predictions kNN=16,Predictions RF,Predictions SVM
5394,5394,5394,12117,7d4ca675-b320-47a9-8f95-d4fad409b0b2,1912,1924,896,908,1,1,1
5395,5395,5395,12117,7d4ca675-b320-47a9-8f95-d4fad409b0b2,-3,6,882,900,1,1,0
5396,5396,5396,12117,7d4ca675-b320-47a9-8f95-d4fad409b0b2,21,30,823,829,1,1,1
5397,5397,5397,12117,7d4ca675-b320-47a9-8f95-d4fad409b0b2,15,27,816,828,1,1,1
5398,5398,5398,12117,7d4ca675-b320-47a9-8f95-d4fad409b0b2,10,25,777,834,1,1,1
5399,5399,5399,12117,7d4ca675-b320-47a9-8f95-d4fad409b0b2,-1,2,793,796,1,1,0
5400,5400,5400,12117,7d4ca675-b320-47a9-8f95-d4fad409b0b2,1890,1935,654,816,1,1,1
5401,5401,5401,12117,7d4ca675-b320-47a9-8f95-d4fad409b0b2,-8,16,680,704,1,1,0
5402,5402,5402,12117,7d4ca675-b320-47a9-8f95-d4fad409b0b2,1861,1882,589,610,1,1,1
5403,5403,5403,12117,f06d5601-217c-4ad9-9a2c-55eef97129df,-7,14,583,622,1,1,0
5404,5404,5404,12117,f06d5601-217c-4ad9-9a2c-55eef97129df,57,60,577,580,1,1,1
5405,5405,5405,12117,f06d5601-217c-4ad9-9a2c-55eef97129df,-14,28,564,600,1,1,0
5406,5406,5406,12117,f06d5601-217c-4ad9-9a2c-55eef97129df,5,50,556,592,1,1,1
5407,5407,5407,12117,96944ad4-a894-4322-b010-b1c4da795cc6,4,19,564,576,1,1,1
5408,5408,5408,12117,96944ad4-a894-4322-b010-b1c4da795cc6,5,8,432,435,1,1,1
5409,5409,5409,12117,96944ad4-a894-4322-b010-b1c4da795cc6,3,18,418,439,1,1,1
5410,5410,5410,12117,96944ad4-a894-4322-b010-b1c4da795cc6,-4,8,416,440,1,1,0
5411,5411,5411,12117,96944ad4-a894-4322-b010-b1c4da795cc6,1891,1897,375,381,1,1,1
5412,5412,5412,12117,96944ad4-a894-4322-b010-b1c4da795cc6,-4,8,264,288,1,1,0
5413,5413,5413,12117,96944ad4-a894-4322-b010-b1c4da795cc6,26,35,251,263,1,1,1
5414,5414,5414,12117,96944ad4-a894-4322-b010-b1c4da795cc6,-31,62,217,286,1,1,0
5415,5415,5415,12117,9087a2ff-facb-4d4c-a398-822d627a52d7,-3,6,191,206,1,1,0
5416,5416,5416,12117,7fd5ab52-db96-4a56-8acc-f20618a4825b,-4,8,167,188,1,1,0
5417,5417,5417,12117,dde08d8b-bc76-4630-8d50-587e7d096374,9,18,169,178,1,1,1
5418,5418,5418,12117,cf1369d2-a4e6-4103-8c10-db5f20d7a174,1911,1917,79,85,1,1,1
5419,5419,5419,12117,09329a2b-1b68-4215-aa3d-2d4b7167d776,1908,1920,57,78,1,1,1
5420,5420,5420,12117,672c2f92-9783-4856-adc0-b7f69fbc456a,1890,1935,22,82,1,1,1
5421,5421,5421,12117,5c469ef1-fbe2-4916-9153-cf3098650c86,184,196,28,43,1,1,1
5422,5422,5422,12117,de573a53-5583-4b36-9295-4b481c04ce83,1780,1783,24,27,1,1,1
5423,5423,5423,12117,fd0dd493-6937-4376-8d77-6f927ca14f97,421,424,19,25,1,1,1
5424,5424,5424,12117,1eba891a-9dfb-4ed4-b444-2eae01c1a1d4,559,565,19,22,1,1,1
5425,5425,5425,12117,0e9c0e11-0111-40de-a558-61cc8cae7320,1775,1781,7,13,1,1,1
5426,5426,5426,12117,9e12d38e-5237-4e02-8147-d12c276cb601,1767,1773,8,11,1,1,1
5427,5427,5427,12117,13703176-34c8-4840-9135-6bd3be57cb2f,1583,1598,-1,29,1,1,0
5428,5428,5428,12117,895bc301-ab6b-44f0-a09b-38a3a93e1304,568,571,8,11,1,1,1
5429,5429,5429,12117,3e22b30b-96cc-48e0-bb2c-3ff43ef5dc75,428,440,5,17,1,1,1
5430,5430,5430,12117,ff800edc-0ef6-48ce-b0d8-fb8df973a9b9,693,705,-1,17,1,1,0
5431,5431,5431,12117,e113bbbb-ad61-41b7-a599-69e77333ea76,42,51,2,11,1,1,1
5432,5432,5432,12117,f1901b71-9aac-453d-b898-d270464e7954,1599,1614,0,12,1,1,1
5433,5433,5433,12117,fdba1585-4ebf-436d-9390-3c0e7f04119f,1511,1529,0,12,1,1,1
5434,5434,5434,12117,89f50ccd-155e-4df6-b307-a4b95cd63ca1,373,391,-3,15,1,1,0
5435,5435,5435,12117,8be5ffe9-f0b4-4a67-ad54-4d6175a839d4,1776,1836,-5,10,1,1,0
5436,5436,5436,12117,0b94dbb8-f7f0-4673-bd7c-ea77c95f38e6,1772,1802,-5,10,1,1,0
5437,5437,5437,12117,0b94dbb8-f7f0-4673-bd7c-ea77c95f38e6,1768,1780,-8,16,1,1,0
5438,5438,5438,12117,0b94dbb8-f7f0-4673-bd7c-ea77c95f38e6,1616,1640,-4,8,1,1,0
5439,5439,5439,12117,0b94dbb8-f7f0-4673-bd7c-ea77c95f38e6,1598,1634,-5,10,1,1,0
5440,5440,5440,12117,0b94dbb8-f7f0-4673-bd7c-ea77c95f38e6,1563,1626,-15,30,1,1,0
5441,5441,5441,12117,89f50ccd-155e-4df6-b307-a4b95cd63ca1,1494,1521,-4,8,1,1,0
5442,5442,5442,12117,0b94dbb8-f7f0-4673-bd7c-ea77c95f38e6,1340,1352,-3,6,1,1,0
5443,5443,5443,12117,0b94dbb8-f7f0-4673-bd7c-ea77c95f38e6,1296,1308,-5,10,1,1,0
5444,5444,5444,12117,0b94dbb8-f7f0-4673-bd7c-ea77c95f38e6,1232,1256,-7,14,1,1,0
5445,5445,5445,12117,0b94dbb8-f7f0-4673-bd7c-ea77c95f38e6,1156,1168,-3,6,1,1,0
5446,5446,5446,12117,eaf175c0-03af-4c2e-824b-2679ee608666,1080,1083,-2,4,1,1,0
5447,5447,5447,12117,eaf175c0-03af-4c2e-824b-2679ee608666,731,737,-2,4,1,1,0
5448,5448,5448,12117,eaf175c0-03af-4c2e-824b-2679ee608666,636,660,-8,16,1,1,0
5449,5449,5449,12117,5db4ca8b-6c55-49c0-9934-7a5d3e86c0bb,555,579,-8,16,1,1,0
5450,5450,5450,12117,c1839bbd-c353-48c9-8bfe-c5fddc594a3f,382,505,-20,40,1,1,0
5451,5451,5451,12117,7db4e9f9-e125-4d30-80cb-513800d1a4ea,337,355,-5,10,1,1,0
5452,5452,5452,12117,52e17a2e-557d-4b86-b62f-08d648b98876,172,184,-2,4,1,1,0
5453,5453,5453,12117,83c1b86b-a93d-43b8-aaef-7946171fb5dd,38,68,-4,8,1,1,0
5454,5454,5454,12117,7e97f50f-27a0-41a1-a325-da1fc361ae5b,-1920,3840,-1080,2160,1,1,1
5455,5455,5455,12160,087b5614-b29b-43b6-a0ed-b15a333badac,288,306,1070,1085,1,1,1
5456,5456,5456,12160,7a5657df-241b-4083-b946-362a925f07fb,787,793,1072,1078,1,1,1
5457,5457,5457,12160,0a7acc89-bab0-4d2d-b765-24b60a5654b1,1051,1084,1066,1087,1,1,1
5458,5458,5458,12160,b5339f05-4429-4a32-9aa3-d1ab092ae693,552,588,1066,1087,1,1,1
5459,5459,5459,12160,c3dd0937-5b99-4185-953c-54a9b40d672f,277,289,1069,1078,1,1,1
5460,5460,5460,12160,c2aa80c9-856f-4cf9-9535-27e7d53fc875,1293,1338,1060,1090,1,1,1
5461,5461,5461,12160,968de315-5f7f-472f-ac35-63dfa8990d64,1657,1720,1058,1091,1,1,1
5462,5462,5462,12160,f2270a95-04c5-45aa-a3c5-cb34b05dc68b,1340,1373,1056,1092,1,1,1
5463,5463,5463,12160,c0407ea1-205f-45bb-bcc0-0bb17cad1cea,670,694,1056,1092,1,1,1
5464,5464,5464,12160,14b2217a-c7cc-4a98-92db-d6ae205e969c,1680,1683,1063,1069,1,1,1
5465,5465,5465,12160,5d9ec3ae-451d-45fa-9707-ace8f08ac98f,523,562,1048,1096,1,1,1
5466,5466,5466,12160,03356740-8f10-4d3a-8956-7ae5720696d4,918,927,1058,1067,1,1,1
5467,5467,5467,12160,f2270a95-04c5-45aa-a3c5-cb34b05dc68b,1678,1732,1054,1072,1,1,1
5468,5468,5468,12160,f2270a95-04c5-45aa-a3c5-cb34b05dc68b,1824,1968,1032,1104,1,1,1
5469,5469,5469,12160,f2270a95-04c5-45aa-a3c5-cb34b05dc68b,1890,1902,1050,1068,1,1,1
5470,5470,5470,12160,8d88f05e-e8b3-409d-9650-b63f9e0440fc,200,224,1048,1063,1,1,1
5471,5471,5471,12160,6fa9f472-40ab-40a1-a265-0688f188027b,139,151,1047,1053,1,1,1
5472,5472,5472,12160,e601f893-3241-4b30-8335-4f908f0e5f92,-4,8,1031,1073,1,1,0
5473,5473,5473,12160,7aea0b12-48a9-434e-a9cf-e7587d3edc5f,109,121,1037,1046,1,1,1
5474,5474,5474,12160,2eb3cf8d-3eb9-4cec-9f67-7c4427192256,6,21,1035,1047,1,1,1
5475,5475,5475,12160,452383ce-8e0f-4e76-bdb1-82a8c8048017,117,138,1024,1051,1,1,1
5476,5476,5476,12160,4de973e9-cc96-441f-a965-1a2e2413364d,1837,1885,1002,1083,1,1,1
5477,5477,5477,12160,c063a419-62b0-4469-8de2-8e74a57e4241,96,99,987,993,1,1,1
5478,5478,5478,12160,c063a419-62b0-4469-8de2-8e74a57e4241,100,112,979,1000,1,1,1
5479,5479,5479,12160,d006bd62-e716-4f8b-8c4d-06681ef08eea,84,87,985,988,1,1,1
5480,5480,5480,12160,b3fba990-0c43-4281-9d4f-76484b734781,77,92,971,977,1,1,1
5481,5481,5481,12160,35b9dc5c-badd-4ed1-9f2c-1c01faff8cc3,1908,1911,963,969,1,1,1
5482,5482,5482,12160,da774319-6938-4729-b569-3d2f40685208,1898,1904,963,969,1,1,1
5483,5483,5483,12160,58a02a8b-4291-4c0c-85ad-b63c2757cc50,-7,14,953,974,1,1,0
5484,5484,5484,12160,bac74385-290e-4562-92c8-9149b9eaa06e,0,36,939,993,1,1,1
5485,5485,5485,12160,bac74385-290e-4562-92c8-9149b9eaa06e,1859,1877,917,932,1,1,1
5486,5486,5486,12160,bac74385-290e-4562-92c8-9149b9eaa06e,1896,1932,893,974,1,1,1
5487,5487,5487,12160,bac74385-290e-4562-92c8-9149b9eaa06e,1867,1879,910,919,1,1,1
5488,5488,5488,12160,bac74385-290e-4562-92c8-9149b9eaa06e,1854,1863,911,917,1,1,1
5489,5489,5489,12160,bac74385-290e-4562-92c8-9149b9eaa06e,1912,1924,904,928,1,1,1
5490,5490,5490,12160,ed076250-3270-475d-b89f-93acca430d9e,1859,1874,906,915,1,1,1
5491,5491,5491,12160,ed076250-3270-475d-b89f-93acca430d9e,1912,1924,896,908,1,1,1
5492,5492,5492,12160,ed076250-3270-475d-b89f-93acca430d9e,-4,8,883,898,1,1,0
5493,5493,5493,12160,ed076250-3270-475d-b89f-93acca430d9e,-5,10,848,860,1,1,0
5494,5494,5494,12160,ed076250-3270-475d-b89f-93acca430d9e,1912,1924,836,872,1,1,1
5495,5495,5495,12160,ed076250-3270-475d-b89f-93acca430d9e,-4,8,832,856,1,1,0
5496,5496,5496,12160,91bdb47c-5036-4862-aa68-fae2336a53bc,-5,10,796,820,1,1,0
5497,5497,5497,12160,67061481-ff38-473f-9759-ffdb300b938d,0,12,789,804,1,1,1
5498,5498,5498,12160,67061481-ff38-473f-9759-ffdb300b938d,1,10,752,761,1,1,1
5499,5499,5499,12160,67061481-ff38-473f-9759-ffdb300b938d,81,90,718,727,1,1,1
5500,5500,5500,12160,67061481-ff38-473f-9759-ffdb300b938d,1867,1873,671,677,1,1,1
5501,5501,5501,12160,01984b9b-2466-453b-ad47-2a4817683efe,20,32,571,589,1,1,1
5502,5502,5502,12160,01984b9b-2466-453b-ad47-2a4817683efe,-11,22,564,600,1,1,0
5503,5503,5503,12160,738e4cf2-5746-4ca3-9c70-6672aca7eb09,-1,29,562,580,1,1,0
5504,5504,5504,12160,738e4cf2-5746-4ca3-9c70-6672aca7eb09,-7,14,469,490,1,1,0
5505,5505,5505,12160,738e4cf2-5746-4ca3-9c70-6672aca7eb09,1809,1827,429,447,1,1,1
5506,5506,5506,12160,738e4cf2-5746-4ca3-9c70-6672aca7eb09,-7,14,426,447,1,1,0
5507,5507,5507,12160,738e4cf2-5746-4ca3-9c70-6672aca7eb09,1912,1924,414,435,1,1,1
5508,5508,5508,12160,738e4cf2-5746-4ca3-9c70-6672aca7eb09,-5,10,408,444,1,1,0
5509,5509,5509,12160,56289ba5-bd51-487a-9e7c-f9b1f43a534a,1800,1806,371,377,1,1,1
5510,5510,5510,12160,56289ba5-bd51-487a-9e7c-f9b1f43a534a,1900,1912,355,373,1,1,1
5511,5511,5511,12160,56289ba5-bd51-487a-9e7c-f9b1f43a534a,1912,1924,354,369,1,1,1
5512,5512,5512,12160,56289ba5-bd51-487a-9e7c-f9b1f43a534a,1813,1849,347,371,1,1,1
5513,5513,5513,12160,56289ba5-bd51-487a-9e7c-f9b1f43a534a,1866,1947,304,382,1,1,1
5514,5514,5514,12160,9e625fb4-8bd3-4b79-9082-eedc293b9b0e,1900,1930,261,309,1,1,1
5515,5515,5515,12160,c25737df-49c9-488d-ad3e-0a076a7545f3,-3,6,272,284,1,1,0
5516,5516,5516,12160,a75ef0dc-2ec0-4259-8f55-96ce1527e2ce,1,10,271,277,1,1,1
5517,5517,5517,12160,c25737df-49c9-488d-ad3e-0a076a7545f3,1902,1929,253,283,1,1,1
5518,5518,5518,12160,c25737df-49c9-488d-ad3e-0a076a7545f3,26,35,251,263,1,1,1
5519,5519,5519,12160,c25737df-49c9-488d-ad3e-0a076a7545f3,-23,46,222,297,1,1,0
5520,5520,5520,12160,c25737df-49c9-488d-ad3e-0a076a7545f3,15,21,168,174,1,1,1
5521,5521,5521,12160,c25737df-49c9-488d-ad3e-0a076a7545f3,14,23,146,155,1,1,1
5522,5522,5522,12160,c25737df-49c9-488d-ad3e-0a076a7545f3,-3,6,136,148,1,1,0
5523,5523,5523,12160,473dd5f2-c54b-4d05-8e69-2b7285573c6f,1912,1924,120,144,1,1,1
5524,5524,5524,12160,acb96691-e7ef-4d5b-be5b-feee8c1a4799,1885,1894,124,133,1,1,1
5525,5525,5525,12160,2447de52-1ecd-4dd7-8040-a5a59a3c811f,1914,1923,100,112,1,1,1
5526,5526,5526,12160,f5cda0a7-492d-496c-9c09-315e11f01086,1913,1916,96,99,1,1,1
5527,5527,5527,12160,d99d0969-d274-45a3-8a5c-29c499e9d1ad,164,176,73,94,1,1,1
5528,5528,5528,12160,509f71ba-50bf-414e-b65a-5ebdbb2e4329,161,170,76,82,1,1,1
5529,5529,5529,12160,509f71ba-50bf-414e-b65a-5ebdbb2e4329,1892,1904,42,63,1,1,1
5530,5530,5530,12160,509f71ba-50bf-414e-b65a-5ebdbb2e4329,1899,1905,45,48,1,1,1
5531,5531,5531,12160,509f71ba-50bf-414e-b65a-5ebdbb2e4329,802,838,33,57,1,1,1
5532,5532,5532,12160,509f71ba-50bf-414e-b65a-5ebdbb2e4329,1487,1517,33,48,1,1,1
5533,5533,5533,12160,509f71ba-50bf-414e-b65a-5ebdbb2e4329,1239,1245,23,29,1,1,1
5534,5534,5534,12160,e764b9b0-7ab8-45d2-8588-17b1333a6f85,1254,1281,17,38,1,1,1
5535,5535,5535,12160,a19b8f6d-f528-40a8-94b0-347456fbbfcb,1239,1257,8,35,1,1,1
5536,5536,5536,12160,32b8841c-bcdd-424a-808f-01d68cbd19a4,131,137,15,21,1,1,1
5537,5537,5537,12160,3a10441a-b43d-4f7d-8dee-c203fcf7f854,-3,6,12,24,1,1,0
5538,5538,5538,12160,415d5b1f-262d-4f0c-ab2a-31ac14328ab2,1243,1249,12,18,1,1,1
5539,5539,5539,12160,697b5f93-bfac-41fb-a6d0-8361bfaf5054,346,373,3,27,1,1,1
5540,5540,5540,12160,fb6ab9c8-51b4-4d27-9f63-868df1c67740,1431,1437,7,13,1,1,1
5541,5541,5541,12160,ccf35c70-1f19-4754-8a12-94000bac0b09,792,801,5,14,1,1,1
5542,5542,5542,12160,c0656a63-0c90-43f4-b17e-4b1c1e5e5eb7,44,47,5,8,1,1,1
5543,5543,5543,12160,426978cc-adaa-4e19-ad1e-544f98ccadc3,1724,1748,-4,8,1,1,0
5544,5544,5544,12160,4222d0f9-f824-4c1f-a647-51d181422324,1571,1658,-35,70,1,1,0
5545,5545,5545,12160,791356ed-be7a-4529-8505-af8ce5ad68ee,1504,1516,-3,6,1,1,0
5546,5546,5546,12160,adfc2023-8797-4065-8294-7225b045bfdb,1034,1097,-14,28,1,1,0
5547,5547,5547,12160,70434595-8b3d-4517-8318-0d61652331c9,414,441,-4,8,1,1,0
5548,5548,5548,12160,3282a197-3a50-4c59-91ac-d89cf838f8ee,402,432,-3,6,1,1,0
5549,5549,5549,12160,3282a197-3a50-4c59-91ac-d89cf838f8ee,396,408,-3,6,1,1,0
5550,5550,5550,12160,3282a197-3a50-4c59-91ac-d89cf838f8ee,329,422,-15,30,1,1,0
5551,5551,5551,12160,3282a197-3a50-4c59-91ac-d89cf838f8ee,-1920,3840,-1080,2160,1,1,1
5552,5552,5552,12160,3282a197-3a50-4c59-91ac-d89cf838f8ee,-20,40,-12,24,1,1,0
5553,5553,5553,12169,3282a197-3a50-4c59-91ac-d89cf838f8ee,1800,1980,881,1079,1,1,1
5554,5554,5554,12169,3282a197-3a50-4c59-91ac-d89cf838f8ee,1863,1896,934,946,1,1,1
5555,5555,5555,12169,3282a197-3a50-4c59-91ac-d89cf838f8ee,1731,1752,850,862,1,1,1
5556,5556,5556,12169,3282a197-3a50-4c59-91ac-d89cf838f8ee,835,892,671,725,1,1,1
5557,5557,5557,12169,3282a197-3a50-4c59-91ac-d89cf838f8ee,798,897,643,709,1,1,1
5558,5558,5558,12169,b5b60246-2d41-49ef-9d9c-2617076f068f,1890,1908,381,399,1,1,1
5559,5559,5559,12169,b5b60246-2d41-49ef-9d9c-2617076f068f,1723,1759,248,284,1,1,1
5560,5560,5560,12169,b5b60246-2d41-49ef-9d9c-2617076f068f,1644,1704,80,104,1,1,1
5561,5561,5561,12169,b5b60246-2d41-49ef-9d9c-2617076f068f,1640,1703,48,75,1,1,1
5562,5562,5562,12195,b5b60246-2d41-49ef-9d9c-2617076f068f,257,302,1076,1082,1,1,1
5563,5563,5563,12195,e696b1ae-80ae-4a02-8f8b-d2cbad407670,1718,1727,1074,1083,1,1,1
5564,5564,5564,12195,6d7938a2-1ebf-4138-adbf-d75b379b6e5b,1588,1603,1072,1084,1,1,1
5565,5565,5565,12195,7782be17-efe8-4f99-94da-824f766d5443,887,899,1072,1084,1,1,1
5566,5566,5566,12195,624a24e8-8436-46f0-bdc2-0f92ed274d7f,568,580,1072,1084,1,1,1
5567,5567,5567,12195,fc96886b-a7e5-4077-a80f-9e36f6eb13ee,1314,1329,1068,1086,1,1,1
5568,5568,5568,12195,e531292b-da38-4f28-b89e-ce324fef9e6a,569,572,1073,1076,1,1,1
5569,5569,5569,12195,f2182512-9a20-467e-893d-daf0ac65c6b0,1683,1707,1066,1087,1,1,1
5570,5570,5570,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,72,84,1066,1087,1,1,1
5571,5571,5571,12195,6ab4ab5c-45cb-4f3d-963d-22f075d66d43,67,73,1071,1077,1,1,1
5572,5572,5572,12195,7938454e-2524-4f8a-b5b8-c04c64a1fd5f,1603,1615,1064,1085,1,1,1
5573,5573,5573,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,1670,1694,1060,1090,1,1,1
5574,5574,5574,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,1685,1694,1066,1075,1,1,1
5575,5575,5575,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,1268,1298,1056,1092,1,1,1
5576,5576,5576,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,266,284,1064,1076,1,1,1
5577,5577,5577,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,1187,1193,1064,1073,1,1,1
5578,5578,5578,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,1685,1688,1065,1068,1,1,1
5579,5579,5579,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,1338,1356,1058,1079,1,1,1
5580,5580,5580,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,1468,1489,1055,1079,1,1,1
5581,5581,5581,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,1465,1468,1060,1063,1,1,1
5582,5582,5582,12195,cf41494e-7fa4-4679-8559-6a11be7a5800,20,32,1053,1068,1,1,1
5583,5583,5583,12195,18625225-8717-4f41-8deb-bd9d01315223,1721,1730,1053,1065,1,1,1
5584,5584,5584,12195,a60e167b-c7b0-4982-9b62-e6bb1380afb3,269,284,1050,1059,1,1,1
5585,5585,5585,12195,18625225-8717-4f41-8deb-bd9d01315223,20,50,1046,1067,1,1,1
5586,5586,5586,12195,18625225-8717-4f41-8deb-bd9d01315223,-21,42,1024,1108,1,1,0
5587,5587,5587,12195,18625225-8717-4f41-8deb-bd9d01315223,1022,1031,1047,1053,1,1,1
5588,5588,5588,12195,18625225-8717-4f41-8deb-bd9d01315223,323,341,1032,1044,1,1,1
5589,5589,5589,12195,18625225-8717-4f41-8deb-bd9d01315223,38,41,1032,1035,1,1,1
5590,5590,5590,12195,18625225-8717-4f41-8deb-bd9d01315223,291,339,1013,1046,1,1,1
5591,5591,5591,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,-16,32,985,1093,1,1,0
5592,5592,5592,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,-6,12,1002,1032,1,1,0
5593,5593,5593,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,1033,1051,985,1018,1,1,1
5594,5594,5594,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,23,29,987,993,1,1,1
5595,5595,5595,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,-11,22,901,934,1,1,0
5596,5596,5596,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,8,68,877,955,1,1,1
5597,5597,5597,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,-4,8,892,916,1,1,0
5598,5598,5598,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,21,30,823,829,1,1,1
5599,5599,5599,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,11,29,816,828,1,1,1
5600,5600,5600,12195,e1bb5434-7634-43ae-b84f-085ece1e236a,19,25,811,817,1,1,1
5601,5601,5601,12195,cdac5696-1f5c-44ca-a0ac-418a31a827a3,6,15,803,809,1,1,1
5602,5602,5602,12195,cdac5696-1f5c-44ca-a0ac-418a31a827a3,-7,14,750,765,1,1,0
5603,5603,5603,12195,1ba66a30-1379-4328-a8e2-387b273de74e,1863,1869,739,745,1,1,1
5604,5604,5604,12195,1ba66a30-1379-4328-a8e2-387b273de74e,1868,1871,737,740,1,1,1
5605,5605,5605,12195,6bd2bb33-167a-4a8f-acf7-3adcc411936b,15,33,723,738,1,1,1
5606,5606,5606,12195,daeb3465-af20-4d6a-9892-6d0697e36908,1880,1886,695,707,1,1,1
5607,5607,5607,12195,1259db4d-4820-49be-bc6c-09880b22b070,1890,1935,660,723,1,1,1
5608,5608,5608,12195,2eb38c6b-ff5a-4407-ad47-6ea5f4fd03ae,4,19,593,614,1,1,1
5609,5609,5609,12195,8097a032-b86c-4ef2-917e-44528957c0eb,10,28,578,611,1,1,1
5610,5610,5610,12195,8097a032-b86c-4ef2-917e-44528957c0eb,-7,14,524,536,1,1,0
5611,5611,5611,12195,8097a032-b86c-4ef2-917e-44528957c0eb,-8,16,458,500,1,1,0
5612,5612,5612,12195,8097a032-b86c-4ef2-917e-44528957c0eb,-12,24,411,450,1,1,0
5613,5613,5613,12195,8097a032-b86c-4ef2-917e-44528957c0eb,-5,19,365,392,1,1,0
5614,5614,5614,12195,8097a032-b86c-4ef2-917e-44528957c0eb,1912,1924,354,369,1,1,1
5615,5615,5615,12195,71b15cee-b2ef-468e-a0e5-5b09eda23c02,1864,1948,308,368,1,1,1
5616,5616,5616,12195,7ff2f5be-784c-4a7a-91fe-7a2ded3863c7,5,8,293,296,1,1,1
5617,5617,5617,12195,2c33473b-8e11-4124-989b-d1d6800515de,-7,14,216,240,1,1,0
5618,5618,5618,12195,3e6eff09-1eb7-40e1-a12e-00ec2bd88d47,1908,1914,219,225,1,1,1
5619,5619,5619,12195,6dc6f9d6-52fe-43d9-a3b0-08b682459451,1,58,189,219,1,1,1
5620,5620,5620,12195,90bd8611-62e6-42a0-8b90-2ed6739eae33,19,25,187,193,1,1,1
5621,5621,5621,12195,151c7811-25dd-433a-89d1-741067749b4d,-39,78,136,292,1,1,0
5622,5622,5622,12195,2a37be20-e928-4533-8d2f-05b6c477158b,22,28,183,189,1,1,1
5623,5623,5623,12195,77b9b4e8-acc0-4cca-8f6e-e89ca4d09e9b,-7,44,162,195,1,1,0
5624,5624,5624,12195,cf7866b4-087f-4e62-bf2b-2e3e88eed292,1892,1934,125,194,1,1,1
5625,5625,5625,12195,42681e39-08f7-4648-95c8-726a6c7ca182,-9,18,142,157,1,1,0
5626,5626,5626,12195,42681e39-08f7-4648-95c8-726a6c7ca182,1908,1926,129,150,1,1,1
5627,5627,5627,12195,42681e39-08f7-4648-95c8-726a6c7ca182,-2,4,86,95,1,1,0
5628,5628,5628,12195,42681e39-08f7-4648-95c8-726a6c7ca182,1899,1905,43,49,1,1,1
5629,5629,5629,12195,42681e39-08f7-4648-95c8-726a6c7ca182,1916,1922,29,32,1,1,1
5630,5630,5630,12195,42681e39-08f7-4648-95c8-726a6c7ca182,1890,1935,8,62,1,1,1
5631,5631,5631,12195,42681e39-08f7-4648-95c8-726a6c7ca182,1911,1917,16,22,1,1,1
5632,5632,5632,12195,80d843c5-4704-4e36-9bbb-35b9fda476f4,429,447,9,27,1,1,1
5633,5633,5633,12195,672c8303-8207-46f9-9a30-4539942ba5fb,1794,1809,8,20,1,1,1
5634,5634,5634,12195,200e9454-6c35-462b-ae26-f7037a353301,349,367,5,23,1,1,1
5635,5635,5635,12195,d962172a-064d-482f-8d29-4e5e1181226c,1767,1773,6,12,1,1,1
5636,5636,5636,12195,ce8d77b0-bcd1-4b4b-8f79-c0950389c3cc,1245,1251,6,12,1,1,1
5637,5637,5637,12195,53f12fda-00c3-44a1-8f41-9699b620d979,207,213,2,11,1,1,1
5638,5638,5638,12195,3c1f4e02-be58-4f9f-9fc1-0c89a082b2fd,576,588,-5,13,1,1,0
5639,5639,5639,12195,8b98a29d-8eb5-4e88-b46c-83a03b507e0f,1620,1632,-4,8,1,1,0
5640,5640,5640,12195,72f9c921-cea4-4e6b-8769-3f630473b960,1603,1624,-5,10,1,1,0
5641,5641,5641,12195,72f9c921-cea4-4e6b-8769-3f630473b960,1559,1634,-9,18,1,1,0
5642,5642,5642,12195,72f9c921-cea4-4e6b-8769-3f630473b960,1553,1568,-3,6,1,1,0
5643,5643,5643,12195,72f9c921-cea4-4e6b-8769-3f630473b960,1490,1523,-4,8,1,1,0
5644,5644,5644,12195,72f9c921-cea4-4e6b-8769-3f630473b960,1232,1256,-7,14,1,1,0
5645,5645,5645,12195,72f9c921-cea4-4e6b-8769-3f630473b960,939,954,-4,8,1,1,0
5646,5646,5646,12195,72f9c921-cea4-4e6b-8769-3f630473b960,670,697,-9,18,1,1,0
5647,5647,5647,12195,72f9c921-cea4-4e6b-8769-3f630473b960,640,652,-7,14,1,1,0
5648,5648,5648,12195,72f9c921-cea4-4e6b-8769-3f630473b960,564,576,-3,6,1,1,0
5649,5649,5649,12195,72f9c921-cea4-4e6b-8769-3f630473b960,480,492,-5,10,1,1,0
